time_period,time_identifier,version,geographic_level,country_code,country_name,characteristic_gender,table,school_type,characteristic_admission_type,characteristic_religious_denomination,subject,qualification_type,subject_entry,total_achieving_9_1,total_achieving_9_4,total_achieving_9_5,total_achieving_a_b,total_achieving_a_e,total_achieving_level_1_pass,total_achieving_level_2_pass,percentage_achieving_9_1,percentage_achieving_9_4,percentage_achieving_9_5,percentage_achieving_a_b,percentage_achieving_a_e,percentage_achieving_level_1_pass,percentage_achieving_level_2_pass
202021,Academic year,Revised,National,E92000001,England,Girls,S7,All independent schools,Total,Total,Physical Education,GCSE,2737,2734,2696,2606,z,z,z,z,100,99,95,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,All independent schools,Total,Total,Physical Education,GCSE,6819,6810,6650,6225,z,z,z,z,100,98,91,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,All independent schools,Total,Total,Physics,GCSE,5883,5868,5782,5566,z,z,z,z,100,98,95,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,All independent schools,Total,Total,Physics,GCSE,5962,5958,5918,5793,z,z,z,z,100,99,97,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,All independent schools,Total,Total,Physics,GCSE,11845,11826,11700,11359,z,z,z,z,100,99,96,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,All independent schools,Total,Total,Religious Studies,GCSE,5843,5834,5655,5329,z,z,z,z,100,97,91,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,All independent schools,Total,Total,Religious Studies,GCSE,7640,7635,7565,7372,z,z,z,z,100,99,96,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,All independent schools,Total,Total,Religious Studies,GCSE,13483,13469,13220,12701,z,z,z,z,100,98,94,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,All independent schools,Total,Total,Social Studies,GCSE,698,678,582,467,z,z,z,z,97,83,67,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,All independent schools,Total,Total,Social Studies,GCSE,1130,1121,1054,953,z,z,z,z,99,93,84,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,All independent schools,Total,Total,Social Studies,GCSE,1828,1799,1636,1420,z,z,z,z,98,89,78,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,All independent schools,Total,Total,Spanish,GCSE,3185,3179,3088,2762,z,z,z,z,100,97,87,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,All independent schools,Total,Total,Spanish,GCSE,4585,4572,4526,4289,z,z,z,z,100,99,94,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,All independent schools,Total,Total,Spanish,GCSE,7770,7751,7614,7051,z,z,z,z,100,98,91,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,All independent schools,Total,Total,Statistics,GCSE,354,344,333,310,z,z,z,z,97,94,88,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,All independent schools,Total,Total,Statistics,GCSE,253,252,249,235,z,z,z,z,100,98,93,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,All independent schools,Total,Total,Statistics,GCSE,607,596,582,545,z,z,z,z,98,96,90,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Ancient History,GCSE,444,429,362,313,z,z,z,z,97,82,70,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Ancient History,GCSE,438,430,358,309,z,z,z,z,98,82,71,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Ancient History,GCSE,882,859,720,622,z,z,z,z,97,82,71,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Any classical study,GCSE,2120,2115,1990,1860,z,z,z,z,100,94,88,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Any classical study,GCSE,2912,2898,2782,2638,z,z,z,z,100,96,91,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Any classical study,GCSE,5032,5013,4772,4498,z,z,z,z,100,95,89,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Any design & technology,GCSE,70970,69874,50218,36445,z,z,z,z,98,71,51,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Any design & technology,GCSE,48362,47887,40624,33828,z,z,z,z,99,84,70,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Any design & technology,GCSE,119332,117761,90842,70273,z,z,z,z,99,76,59,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Any modern language,GCSE,112619,111713,88243,67887,z,z,z,z,99,78,60,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Any modern language,GCSE,145646,144856,125609,103544,z,z,z,z,99,86,71,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Any modern language,GCSE,258265,256569,213852,171431,z,z,z,z,99,83,66,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Any science,GCSE,283315,280208,201155,150302,z,z,z,z,99,71,53,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Any science,GCSE,276552,274371,206715,158347,z,z,z,z,99,75,57,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Any science,GCSE,559867,554579,407870,308649,z,z,z,z,99,73,55,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Any subject,GCSE,289307,287621,256713,218755,z,z,z,z,99,89,76,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Any subject,GCSE,280016,279084,262799,238813,z,z,z,z,100,94,85,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Any subject,GCSE,569323,566705,519512,457568,z,z,z,z,100,91,80,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Art and Design,GCSE,60268,59612,44407,30092,z,z,z,z,99,74,50,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Art and Design,GCSE,112491,111749,100677,85064,z,z,z,z,99,89,76,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Art and Design,GCSE,172759,171361,145084,115156,z,z,z,z,99,84,67,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Biblical Hebrew,GCSE,47,47,47,44,z,z,z,z,100,100,94,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Biblical Hebrew,GCSE,166,166,162,150,z,z,z,z,100,98,90,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Biblical Hebrew,GCSE,213,213,209,194,z,z,z,z,100,98,91,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Biology,GCSE,77052,76697,71902,66071,z,z,z,z,100,93,86,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Biology,GCSE,76983,76735,72941,67953,z,z,z,z,100,95,88,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Biology,GCSE,154035,153432,144843,134024,z,z,z,z,100,94,87,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Business,GCSE,53574,52974,41710,33477,z,z,z,z,99,78,62,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Business,GCSE,36572,36277,29983,25080,z,z,z,z,99,82,69,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Business,GCSE,90146,89251,71693,58557,z,z,z,z,99,80,65,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Chemistry,GCSE,75523,75282,70708,64087,z,z,z,z,100,94,85,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Chemistry,GCSE,75687,75511,71465,65370,z,z,z,z,100,94,86,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Chemistry,GCSE,151210,150793,142173,129457,z,z,z,z,100,94,86,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Classical Civilisation,GCSE,555,554,487,428,z,z,z,z,100,88,77,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Classical Civilisation,GCSE,732,729,687,632,z,z,z,z,100,94,86,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Classical Civilisation,GCSE,1287,1283,1174,1060,z,z,z,z,100,91,82,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Classical Greek,GCSE,97,97,94,91,z,z,z,z,100,97,94,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Classical Greek,GCSE,37,37,34,33,z,z,z,z,100,92,89,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Classical Greek,GCSE,134,134,128,124,z,z,z,z,100,96,93,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Combined Science,GCSE,205423,202614,125826,77924,z,z,z,z,99,61,38,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,"State-funded inc Hosp, PRU & AP",Total,Total,Combined Science,GCSE,199284,197317,132356,87602,z,z,z,z,99,66,44,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S8,state-funded mainstream,non-selective schools in highly selective areas,Total,Other Modern Languages,GCSE,304,280,270,251,z,z,z,z,92,89,83,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S8,state-funded mainstream,non-selective schools in highly selective areas,Total,Other Modern Languages,GCSE,388,368,352,331,z,z,z,z,95,91,85,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S8,state-funded mainstream,non-selective schools in highly selective areas,Total,Other Modern Languages,GCSE,692,648,622,582,z,z,z,z,94,90,84,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S8,state-funded mainstream,non-selective schools in other areas,Total,Other Modern Languages,GCSE,7995,7779,7160,6597,z,z,z,z,97,90,83,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S8,state-funded mainstream,non-selective schools in other areas,Total,Other Modern Languages,GCSE,9853,9653,9249,8782,z,z,z,z,98,94,89,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S8,state-funded mainstream,non-selective schools in other areas,Total,Other Modern Languages,GCSE,17848,17432,16409,15379,z,z,z,z,98,92,86,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S8,state-funded mainstream,selective schools,Total,Other Modern Languages,GCSE,637,636,633,617,z,z,z,z,100,99,97,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S8,state-funded mainstream,selective schools,Total,Other Modern Languages,GCSE,330,324,322,312,z,z,z,z,98,98,95,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S8,state-funded mainstream,selective schools,Total,Other Modern Languages,GCSE,967,960,955,929,z,z,z,z,99,99,96,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S8,state-funded mainstream,non-selective schools in highly selective areas,Total,Other Sciences,GCSE,8,8,8,6,z,z,z,z,100,100,75,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S8,state-funded mainstream,non-selective schools in highly selective areas,Total,Other Sciences,GCSE,8,8,8,6,z,z,z,z,100,100,75,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S8,state-funded mainstream,non-selective schools in other areas,Total,Other Sciences,GCSE,1022,1015,856,731,z,z,z,z,99,84,72,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S8,state-funded mainstream,non-selective schools in other areas,Total,Other Sciences,GCSE,403,401,354,321,z,z,z,z,100,88,80,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S8,state-funded mainstream,non-selective schools in other areas,Total,Other Sciences,GCSE,1425,1416,1210,1052,z,z,z,z,99,85,74,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S8,state-funded mainstream,selective schools,Total,Other Sciences,GCSE,405,405,404,398,z,z,z,z,100,100,98,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S8,state-funded mainstream,selective schools,Total,Other Sciences,GCSE,98,98,97,93,z,z,z,z,100,99,95,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S8,state-funded mainstream,selective schools,Total,Other Sciences,GCSE,503,503,501,491,z,z,z,z,100,100,98,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S8,state-funded mainstream,non-selective schools in highly selective areas,Total,Physical Education,GCSE,2044,2039,1606,1249,z,z,z,z,100,79,61,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S8,state-funded mainstream,non-selective schools in highly selective areas,Total,Physical Education,GCSE,1144,1142,960,796,z,z,z,z,100,84,70,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S8,state-funded mainstream,non-selective schools in highly selective areas,Total,Physical Education,GCSE,3188,3181,2566,2045,z,z,z,z,100,80,64,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S8,state-funded mainstream,non-selective schools in other areas,Total,Physical Education,GCSE,35582,35472,29444,23847,z,z,z,z,100,83,67,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S8,state-funded mainstream,non-selective schools in other areas,Total,Physical Education,GCSE,20748,20698,18574,16368,z,z,z,z,100,90,79,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S8,state-funded mainstream,non-selective schools in other areas,Total,Physical Education,GCSE,56330,56170,48018,40215,z,z,z,z,100,85,71,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S8,state-funded mainstream,selective schools,Total,Physical Education,GCSE,2579,2579,2534,2414,z,z,z,z,100,98,94,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S8,state-funded mainstream,selective schools,Total,Physical Education,GCSE,1767,1766,1743,1700,z,z,z,z,100,99,96,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S8,state-funded mainstream,selective schools,Total,Physical Education,GCSE,4346,4345,4277,4114,z,z,z,z,100,98,95,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S8,state-funded mainstream,non-selective schools in highly selective areas,Total,Physics,GCSE,3505,3494,3095,2607,z,z,z,z,100,88,74,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S8,state-funded mainstream,non-selective schools in highly selective areas,Total,Physics,GCSE,3720,3713,3281,2709,z,z,z,z,100,88,73,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S8,state-funded mainstream,non-selective schools in highly selective areas,Total,Physics,GCSE,7225,7207,6376,5316,z,z,z,z,100,88,74,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S8,state-funded mainstream,non-selective schools in other areas,Total,Physics,GCSE,60902,60750,57657,52577,z,z,z,z,100,95,86,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S8,state-funded mainstream,non-selective schools in other areas,Total,Physics,GCSE,61244,61102,58071,52637,z,z,z,z,100,95,86,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S8,state-funded mainstream,non-selective schools in other areas,Total,Physics,GCSE,122146,121852,115728,105214,z,z,z,z,100,95,86,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S8,state-funded mainstream,selective schools,Total,Physics,GCSE,10941,10940,10908,10685,z,z,z,z,100,100,98,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S8,state-funded mainstream,selective schools,Total,Physics,GCSE,10410,10408,10389,10223,z,z,z,z,100,100,98,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S8,state-funded mainstream,selective schools,Total,Physics,GCSE,21351,21348,21297,20908,z,z,z,z,100,100,98,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S8,state-funded mainstream,non-selective schools in highly selective areas,Total,Religious Studies,GCSE,5241,5107,3504,2554,z,z,z,z,97,67,49,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S8,state-funded mainstream,non-selective schools in highly selective areas,Total,Religious Studies,GCSE,6193,6121,4912,4034,z,z,z,z,99,79,65,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S8,state-funded mainstream,non-selective schools in highly selective areas,Total,Religious Studies,GCSE,11434,11228,8416,6588,z,z,z,z,98,74,58,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S8,state-funded mainstream,non-selective schools in other areas,Total,Religious Studies,GCSE,85539,83860,61063,47246,z,z,z,z,98,71,55,z,z,z,z
